TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2020063962228,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020064962063,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020065962124,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020065962125,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020065962128,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020065962275,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020066962079,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020066962241,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020068962037,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020079962083,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020079962110,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020080962065,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020088962018,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020088962081,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020090962046,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020092962049,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020092962093,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020103962177,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020113962018,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020120962036,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020120962090,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020122962047,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020122962105,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020122962185,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020124962091,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020126962030,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020130962017,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020132962105,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020132962151,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020133962077,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020139962063,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021024962095,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021029962019,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021029962086,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021033962093,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021033962118,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021033962232,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021033962336,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021039962021,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021042962120,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021045962050,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021047962064,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021047962129,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021059962294,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021062962024,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021063962060,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021063962153,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021065962108,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021069962020,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021079962080,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021082962033,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021082962090,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021086962066,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021088962045,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021088962046,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021088962108,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021094962134,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021094962144,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021094962148,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021098962061,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021098962111,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021098962167,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021119962042,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021120962110,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021122962067,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021124962058,No Injury,N,39,BLACK,MALE,Physical Force,Y
2021132962055,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022032962112,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022033962024,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022033962145,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022033962211,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022033962306,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022033962326,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022038962020,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022044962114,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022044962137,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022047962055,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022047962126,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022051962030,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022053962064,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022059962330,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022060962025,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022061962186,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022062962015,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022063962128,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022064962074,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022064962076,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022064962133,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022065962246,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022065962282,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022065962354,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022065962376,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022079962038,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022079962053,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022079962136,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022086962126,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022086962167,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022086962181,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022089962071,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022090962062,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022091962040,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022091962096,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022092962182,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022096962093,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022097962017,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022097962018,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022100962067,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022103962023,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022107962017,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022107962122,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022109962038,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022119962031,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022122962314,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022123962019,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022139962062,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022139962066,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022139962146,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022139962155,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022140962027,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022140962030,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022140962053,No Injury,N,39,BLACK,MALE,Physical Force,Y
2022140962075,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023020962022,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023024962066,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023025962039,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023026962124,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023033962134,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023033962314,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023037962124,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023042962043,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023052962021,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023052962130,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023053962168,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023059962262,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023059962378,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023064962080,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023065962329,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023066962058,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023067962145,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023067962180,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023071962016,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023079962178,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023086962114,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023086962184,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023088962093,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023089962045,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023089962080,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023090962027,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023090962109,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023092962090,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023094962426,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023095962034,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023098962121,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023100962067,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023102962023,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023102962123,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023103962224,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023109962083,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023119962063,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023122962039,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023122962344,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023124962135,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023134962046,No Injury,N,39,BLACK,MALE,Physical Force,Y
2023141962023,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024024962034,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024028962021,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024037962062,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024094962018,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024094962106,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024096962017,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024103962068,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024122962102,No Injury,N,39,BLACK,MALE,Physical Force,Y
2024134962049,No Injury,N,39,BLACK,MALE,Physical Force,Y
2020039962032,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020043962081,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020045962039,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020059962280,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020059962302,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020061962019,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020061962114,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020062962024,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020063962041,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020065962034,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020066962156,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020067962023,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020071962113,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020079962026,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020082962040,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020082962098,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020090962064,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020092962051,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020092962106,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020096962147,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020102962055,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020103962092,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020109962035,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020119962025,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020120962035,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020120962040,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020122962020,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020122962204,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020124962017,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020139962042,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020139962111,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020141962035,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021020962129,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021024962118,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021028962101,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021033962345,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021043962016,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021043962018,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021044962142,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021044962144,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021045962018,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021045962022,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021045962023,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021051962018,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021051962119,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021063962203,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021066962193,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021067962023,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021069962052,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021079962075,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021088962114,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021090962142,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021092962213,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021094962206,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021095962030,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021096962083,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021107962048,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021122962022,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021140962075,No Injury,N,15,BLACK,MALE,Physical Force,Y
2021140962075,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022020962068,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022037962041,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022042962067,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022042962077,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022042962087,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022043962050,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022044962139,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022044962167,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022044962183,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022047962015,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022061962071,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022063962184,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022063962337,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022065962115,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022065962164,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022066962214,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022066962228,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022066962228,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022067962083,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022068962111,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022071962160,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022088962024,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022088962080,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022088962125,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022089962093,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022090962018,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022092962146,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022094962065,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022094962157,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022096962073,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022098962058,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022100962112,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022100962116,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022103962134,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022103962192,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022107962123,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022109962121,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022119962066,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022121962131,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022129962089,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022132962147,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022139962171,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022139962189,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022139962195,No Injury,N,15,BLACK,MALE,Physical Force,Y
2022141962064,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023020962074,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023026962029,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023032962087,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023033962023,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023036962019,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023044962144,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023044962209,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023044962229,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023051962125,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023060962074,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023060962078,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962016,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962043,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962078,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962099,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962233,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023061962305,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023062962024,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023062962055,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023063962032,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023063962110,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023063962478,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023063962489,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023064962173,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023065962189,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023065962199,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023066962089,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023066962131,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023066962141,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023066962269,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023066962316,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023067962085,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023079962084,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023086962087,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023086962098,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023088962077,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023088962132,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023089962067,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023089962139,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023089962139,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023089962192,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023089962197,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023092962065,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023092962147,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023092962152,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023092962160,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023092962213,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023094962167,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023094962170,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023098962016,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023103962154,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023103962270,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023120962016,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023122962168,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023122962245,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023122962269,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023123962032,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023124962155,No Injury,N,15,BLACK,MALE,Physical Force,Y
2023139962056,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024026962031,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024032962048,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024037962032,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024059962080,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024063962059,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024066962091,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024088962028,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024092962094,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024098962021,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024102962018,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024102962021,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024107962029,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024120962044,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024124962024,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024124962033,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024133962019,No Injury,N,15,BLACK,MALE,Physical Force,Y
2024142962016,No Injury,N,15,BLACK,MALE,Physical Force,Y
2020024962046,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020025962018,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020029962069,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020033962067,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020033962157,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020033962180,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020036962024,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020044962087,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020061962154,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020065962028,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020065962173,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020066962108,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020069962021,No Injury,N,41,BLACK,MALE,Physical Force,Y
2020079962118,No Injury,N,41,BLACK,MALE,Physical Force,Y
